"","ID","NPGS site","variable","month","emission","year","value"
"352",1,"Oregon, Corvallis","prec","April","SSP370","2021-2040",77.2
"353",1,"Oregon, Corvallis","prec","May","SSP370","2021-2040",55.4
"354",1,"Oregon, Corvallis","prec","June","SSP370","2021-2040",33.9
"355",1,"Oregon, Corvallis","prec","July","SSP370","2021-2040",13.8
"356",1,"Oregon, Corvallis","prec","August","SSP370","2021-2040",16.9
"357",1,"Oregon, Corvallis","prec","September","SSP370","2021-2040",33.8
"358",1,"Oregon, Corvallis","prec","October","SSP370","2021-2040",73.4
"359",1,"Oregon, Corvallis","prec","November","SSP370","2021-2040",181
"360",1,"Oregon, Corvallis","prec","December","SSP370","2021-2040",207.3
"361",1,"Oregon, Corvallis","tmax","January","SSP370","2041-2060",9.95000009536743
"362",1,"Oregon, Corvallis","tmax","February","SSP370","2041-2060",12.4400000572205
"363",1,"Oregon, Corvallis","tmax","March","SSP370","2041-2060",15.039999961853
"364",1,"Oregon, Corvallis","tmax","April","SSP370","2041-2060",17.6799999237061
"365",1,"Oregon, Corvallis","tmax","May","SSP370","2041-2060",21.5000001907349
"366",1,"Oregon, Corvallis","tmax","June","SSP370","2041-2060",25.5700000762939
"367",1,"Oregon, Corvallis","tmax","July","SSP370","2041-2060",30.0900001525879
"368",1,"Oregon, Corvallis","tmax","August","SSP370","2041-2060",30.85
"369",1,"Oregon, Corvallis","tmax","September","SSP370","2041-2060",27.7800001144409
"370",1,"Oregon, Corvallis","tmax","October","SSP370","2041-2060",21.2400001525879
"371",1,"Oregon, Corvallis","tmax","November","SSP370","2041-2060",13.610000038147
"372",1,"Oregon, Corvallis","tmax","December","SSP370","2041-2060",9.78999996185303
"373",1,"Oregon, Corvallis","tmin","January","SSP370","2041-2060",3.01000003814697
"374",1,"Oregon, Corvallis","tmin","February","SSP370","2041-2060",3.83999998569489
"375",1,"Oregon, Corvallis","tmin","March","SSP370","2041-2060",4.75
"376",1,"Oregon, Corvallis","tmin","April","SSP370","2041-2060",5.9199999332428
"377",1,"Oregon, Corvallis","tmin","May","SSP370","2041-2060",8.3100001335144
"378",1,"Oregon, Corvallis","tmin","June","SSP370","2041-2060",11.4299998283386
"379",1,"Oregon, Corvallis","tmin","July","SSP370","2041-2060",13.6699997901916
"380",1,"Oregon, Corvallis","tmin","August","SSP370","2041-2060",13.6299999237061
"381",1,"Oregon, Corvallis","tmin","September","SSP370","2041-2060",11.7699997901917
"382",1,"Oregon, Corvallis","tmin","October","SSP370","2041-2060",7.75000004768372
"383",1,"Oregon, Corvallis","tmin","November","SSP370","2041-2060",5.16000003814697
"384",1,"Oregon, Corvallis","tmin","December","SSP370","2041-2060",3.0400000333786
"385",1,"Oregon, Corvallis","prec","January","SSP370","2041-2060",178.3
"386",1,"Oregon, Corvallis","prec","February","SSP370","2041-2060",152.7
"387",1,"Oregon, Corvallis","prec","March","SSP370","2041-2060",122
"388",1,"Oregon, Corvallis","prec","April","SSP370","2041-2060",76.9
"389",1,"Oregon, Corvallis","prec","May","SSP370","2041-2060",55
"390",1,"Oregon, Corvallis","prec","June","SSP370","2041-2060",32.4
"391",1,"Oregon, Corvallis","prec","July","SSP370","2041-2060",13.3
"392",1,"Oregon, Corvallis","prec","August","SSP370","2041-2060",16.8
"393",1,"Oregon, Corvallis","prec","September","SSP370","2041-2060",33.5
"394",1,"Oregon, Corvallis","prec","October","SSP370","2041-2060",73
"395",1,"Oregon, Corvallis","prec","November","SSP370","2041-2060",183
"396",1,"Oregon, Corvallis","prec","December","SSP370","2041-2060",210.4
"397",1,"Oregon, Corvallis","tmax","January","SSP370","2061-2080",10.7900001525879
"398",1,"Oregon, Corvallis","tmax","February","SSP370","2061-2080",13.1899998664856
"399",1,"Oregon, Corvallis","tmax","March","SSP370","2061-2080",15.7200002670288
"400",1,"Oregon, Corvallis","tmax","April","SSP370","2061-2080",18.4
"401",1,"Oregon, Corvallis","tmax","May","SSP370","2061-2080",22.1600002288818
"402",1,"Oregon, Corvallis","tmax","June","SSP370","2061-2080",26.4800001144409
"403",1,"Oregon, Corvallis","tmax","July","SSP370","2061-2080",31.3099994659424
"404",1,"Oregon, Corvallis","tmax","August","SSP370","2061-2080",32.1299997329712
"405",1,"Oregon, Corvallis","tmax","September","SSP370","2061-2080",29.0400001525879
"406",1,"Oregon, Corvallis","tmax","October","SSP370","2061-2080",22.1899997711182
"407",1,"Oregon, Corvallis","tmax","November","SSP370","2061-2080",14.360000038147
"408",1,"Oregon, Corvallis","tmax","December","SSP370","2061-2080",10.7000000953674
"409",1,"Oregon, Corvallis","tmin","January","SSP370","2061-2080",3.92999997138977
"410",1,"Oregon, Corvallis","tmin","February","SSP370","2061-2080",4.68000004291534
"411",1,"Oregon, Corvallis","tmin","March","SSP370","2061-2080",5.45
"412",1,"Oregon, Corvallis","tmin","April","SSP370","2061-2080",6.60000009536743
"413",1,"Oregon, Corvallis","tmin","May","SSP370","2061-2080",9.00000019073486
"414",1,"Oregon, Corvallis","tmin","June","SSP370","2061-2080",12.2999999046326
"415",1,"Oregon, Corvallis","tmin","July","SSP370","2061-2080",14.810000038147
"416",1,"Oregon, Corvallis","tmin","August","SSP370","2061-2080",14.8800001144409
"417",1,"Oregon, Corvallis","tmin","September","SSP370","2061-2080",13.0199999809265
"418",1,"Oregon, Corvallis","tmin","October","SSP370","2061-2080",8.68999996185303
"419",1,"Oregon, Corvallis","tmin","November","SSP370","2061-2080",5.91999998092651
"420",1,"Oregon, Corvallis","tmin","December","SSP370","2061-2080",3.98999998569489
"421",1,"Oregon, Corvallis","prec","January","SSP370","2061-2080",184.2
"422",1,"Oregon, Corvallis","prec","February","SSP370","2061-2080",156.2
"423",1,"Oregon, Corvallis","prec","March","SSP370","2061-2080",122.4
"424",1,"Oregon, Corvallis","prec","April","SSP370","2061-2080",77.5
"425",1,"Oregon, Corvallis","prec","May","SSP370","2061-2080",55.2
"426",1,"Oregon, Corvallis","prec","June","SSP370","2061-2080",31.6
"427",1,"Oregon, Corvallis","prec","July","SSP370","2061-2080",13
"428",1,"Oregon, Corvallis","prec","August","SSP370","2061-2080",16.7
"429",1,"Oregon, Corvallis","prec","September","SSP370","2061-2080",32.6
"430",1,"Oregon, Corvallis","prec","October","SSP370","2061-2080",72.7
"431",1,"Oregon, Corvallis","prec","November","SSP370","2061-2080",179.5
"432",1,"Oregon, Corvallis","prec","December","SSP370","2061-2080",211.6
"433",1,"Oregon, Corvallis","tmax","January","SSP370","2081-2100",11.5900000572205
"434",1,"Oregon, Corvallis","tmax","February","SSP370","2081-2100",13.989999961853
"435",1,"Oregon, Corvallis","tmax","March","SSP370","2081-2100",16.5500001907349
"436",1,"Oregon, Corvallis","tmax","April","SSP370","2081-2100",19.1300003051758
"437",1,"Oregon, Corvallis","tmax","May","SSP370","2081-2100",22.9799997329712
"438",1,"Oregon, Corvallis","tmax","June","SSP370","2081-2100",27.5499998092651
"439",1,"Oregon, Corvallis","tmax","July","SSP370","2081-2100",32.6500005722046
"440",1,"Oregon, Corvallis","tmax","August","SSP370","2081-2100",33.510000038147
"441",1,"Oregon, Corvallis","tmax","September","SSP370","2081-2100",30.3399997711182
"442",1,"Oregon, Corvallis","tmax","October","SSP370","2081-2100",23.360000038147
"443",1,"Oregon, Corvallis","tmax","November","SSP370","2081-2100",15.2300001144409
"444",1,"Oregon, Corvallis","tmax","December","SSP370","2081-2100",11.489999961853
"445",1,"Oregon, Corvallis","tmin","January","SSP370","2081-2100",4.69999995231628
"446",1,"Oregon, Corvallis","tmin","February","SSP370","2081-2100",5.46000003814697
"447",1,"Oregon, Corvallis","tmin","March","SSP370","2081-2100",6.20999999046326
"448",1,"Oregon, Corvallis","tmin","April","SSP370","2081-2100",7.31000003814697
"449",1,"Oregon, Corvallis","tmin","May","SSP370","2081-2100",9.77999992370605
"450",1,"Oregon, Corvallis","tmin","June","SSP370","2081-2100",13.289999961853
"451",1,"Oregon, Corvallis","tmin","July","SSP370","2081-2100",16.0699999809265
"452",1,"Oregon, Corvallis","tmin","August","SSP370","2081-2100",16.2899998664856
"453",1,"Oregon, Corvallis","tmin","September","SSP370","2081-2100",14.4600001335144
"454",1,"Oregon, Corvallis","tmin","October","SSP370","2081-2100",9.91999998092651
"455",1,"Oregon, Corvallis","tmin","November","SSP370","2081-2100",6.88000001907349
"456",1,"Oregon, Corvallis","tmin","December","SSP370","2081-2100",4.73999998569488
"457",1,"Oregon, Corvallis","prec","January","SSP370","2081-2100",182.6
"458",1,"Oregon, Corvallis","prec","February","SSP370","2081-2100",156.4
"459",1,"Oregon, Corvallis","prec","March","SSP370","2081-2100",121.9
"460",1,"Oregon, Corvallis","prec","April","SSP370","2081-2100",78.1
"461",1,"Oregon, Corvallis","prec","May","SSP370","2081-2100",55.1
"462",1,"Oregon, Corvallis","prec","June","SSP370","2081-2100",30.2
"463",1,"Oregon, Corvallis","prec","July","SSP370","2081-2100",13
"464",1,"Oregon, Corvallis","prec","August","SSP370","2081-2100",16.7
"465",1,"Oregon, Corvallis","prec","September","SSP370","2081-2100",33.6
"466",1,"Oregon, Corvallis","prec","October","SSP370","2081-2100",73.1
"467",1,"Oregon, Corvallis","prec","November","SSP370","2081-2100",183.7
"468",1,"Oregon, Corvallis","prec","December","SSP370","2081-2100",213.4
"469",1,"Oregon, Corvallis","tmax","January","SSP585","2021-2040",9.46000003814697
"470",1,"Oregon, Corvallis","tmax","February","SSP585","2021-2040",11.9299999237061
"471",1,"Oregon, Corvallis","tmax","March","SSP585","2021-2040",14.6300001144409
"472",1,"Oregon, Corvallis","tmax","April","SSP585","2021-2040",17.2300001144409
"473",1,"Oregon, Corvallis","tmax","May","SSP585","2021-2040",20.9099998474121
"474",1,"Oregon, Corvallis","tmax","June","SSP585","2021-2040",24.839999961853
"475",1,"Oregon, Corvallis","tmax","July","SSP585","2021-2040",29.3
"476",1,"Oregon, Corvallis","tmax","August","SSP585","2021-2040",29.9800003051758
"477",1,"Oregon, Corvallis","tmax","September","SSP585","2021-2040",26.9799999237061
"478",1,"Oregon, Corvallis","tmax","October","SSP585","2021-2040",20.5299997329712
"479",1,"Oregon, Corvallis","tmax","November","SSP585","2021-2040",13.1000001907349
"480",1,"Oregon, Corvallis","tmax","December","SSP585","2021-2040",9.35
"481",1,"Oregon, Corvallis","tmin","January","SSP585","2021-2040",2.49999997615814
"482",1,"Oregon, Corvallis","tmin","February","SSP585","2021-2040",3.29999997615814
"483",1,"Oregon, Corvallis","tmin","March","SSP585","2021-2040",4.27999999523163
"484",1,"Oregon, Corvallis","tmin","April","SSP585","2021-2040",5.47999992370606
"485",1,"Oregon, Corvallis","tmin","May","SSP585","2021-2040",7.7600001335144
"486",1,"Oregon, Corvallis","tmin","June","SSP585","2021-2040",10.7700001716614
"487",1,"Oregon, Corvallis","tmin","July","SSP585","2021-2040",12.860000038147
"488",1,"Oregon, Corvallis","tmin","August","SSP585","2021-2040",12.7300001144409
"489",1,"Oregon, Corvallis","tmin","September","SSP585","2021-2040",10.95
"490",1,"Oregon, Corvallis","tmin","October","SSP585","2021-2040",7.00999999046326
"491",1,"Oregon, Corvallis","tmin","November","SSP585","2021-2040",4.6300000667572
"492",1,"Oregon, Corvallis","tmin","December","SSP585","2021-2040",2.50999999046326
"493",1,"Oregon, Corvallis","prec","January","SSP585","2021-2040",178.8
"494",1,"Oregon, Corvallis","prec","February","SSP585","2021-2040",150.1
"495",1,"Oregon, Corvallis","prec","March","SSP585","2021-2040",119.3
"496",1,"Oregon, Corvallis","prec","April","SSP585","2021-2040",77.4
"497",1,"Oregon, Corvallis","prec","May","SSP585","2021-2040",55.9
"498",1,"Oregon, Corvallis","prec","June","SSP585","2021-2040",34
"499",1,"Oregon, Corvallis","prec","July","SSP585","2021-2040",13.6
"500",1,"Oregon, Corvallis","prec","August","SSP585","2021-2040",17
"501",1,"Oregon, Corvallis","prec","September","SSP585","2021-2040",34.2
"502",1,"Oregon, Corvallis","prec","October","SSP585","2021-2040",72.3
"503",1,"Oregon, Corvallis","prec","November","SSP585","2021-2040",179.6
"504",1,"Oregon, Corvallis","prec","December","SSP585","2021-2040",203.9
"505",1,"Oregon, Corvallis","tmax","January","SSP585","2041-2060",10.3500000953674
"506",1,"Oregon, Corvallis","tmax","February","SSP585","2041-2060",12.739999961853
"507",1,"Oregon, Corvallis","tmax","March","SSP585","2041-2060",15.3199999809265
"508",1,"Oregon, Corvallis","tmax","April","SSP585","2041-2060",18.0100002288818
"509",1,"Oregon, Corvallis","tmax","May","SSP585","2041-2060",21.7999998092651
"510",1,"Oregon, Corvallis","tmax","June","SSP585","2041-2060",25.7700000762939
"511",1,"Oregon, Corvallis","tmax","July","SSP585","2041-2060",30.3999996185303
"512",1,"Oregon, Corvallis","tmax","August","SSP585","2041-2060",31.2700000762939
"513",1,"Oregon, Corvallis","tmax","September","SSP585","2041-2060",28.1900001525879
"514",1,"Oregon, Corvallis","tmax","October","SSP585","2041-2060",21.6400001525879
"515",1,"Oregon, Corvallis","tmax","November","SSP585","2041-2060",13.939999961853
"516",1,"Oregon, Corvallis","tmax","December","SSP585","2041-2060",10.3199999809265
"517",1,"Oregon, Corvallis","tmin","January","SSP585","2041-2060",3.44999997615814
"518",1,"Oregon, Corvallis","tmin","February","SSP585","2041-2060",4.17000000476837
"519",1,"Oregon, Corvallis","tmin","March","SSP585","2041-2060",4.98999996185303
"520",1,"Oregon, Corvallis","tmin","April","SSP585","2041-2060",6.23000001907349
"521",1,"Oregon, Corvallis","tmin","May","SSP585","2041-2060",8.60000009536743
"522",1,"Oregon, Corvallis","tmin","June","SSP585","2041-2060",11.6699999809265
"523",1,"Oregon, Corvallis","tmin","July","SSP585","2041-2060",13.9999999046326
"524",1,"Oregon, Corvallis","tmin","August","SSP585","2041-2060",14.0099999427795
"525",1,"Oregon, Corvallis","tmin","September","SSP585","2041-2060",12.1999999046326
"526",1,"Oregon, Corvallis","tmin","October","SSP585","2041-2060",8.11000008583069
"527",1,"Oregon, Corvallis","tmin","November","SSP585","2041-2060",5.49000000953674
"528",1,"Oregon, Corvallis","tmin","December","SSP585","2041-2060",3.60000004768372
"529",1,"Oregon, Corvallis","prec","January","SSP585","2041-2060",180.3
"530",1,"Oregon, Corvallis","prec","February","SSP585","2041-2060",154.3
"531",1,"Oregon, Corvallis","prec","March","SSP585","2041-2060",120.4
"532",1,"Oregon, Corvallis","prec","April","SSP585","2041-2060",77.7
"533",1,"Oregon, Corvallis","prec","May","SSP585","2041-2060",55.5
"534",1,"Oregon, Corvallis","prec","June","SSP585","2041-2060",33
"535",1,"Oregon, Corvallis","prec","July","SSP585","2041-2060",13.4
"536",1,"Oregon, Corvallis","prec","August","SSP585","2041-2060",16.8
"537",1,"Oregon, Corvallis","prec","September","SSP585","2041-2060",33.4
"538",1,"Oregon, Corvallis","prec","October","SSP585","2041-2060",72.2
"539",1,"Oregon, Corvallis","prec","November","SSP585","2041-2060",180.7
"540",1,"Oregon, Corvallis","prec","December","SSP585","2041-2060",212
"541",1,"Oregon, Corvallis","tmax","January","SSP585","2061-2080",11.2099999427795
"542",1,"Oregon, Corvallis","tmax","February","SSP585","2061-2080",13.5200000762939
"543",1,"Oregon, Corvallis","tmax","March","SSP585","2061-2080",16.2299999237061
"544",1,"Oregon, Corvallis","tmax","April","SSP585","2061-2080",18.860000038147
"545",1,"Oregon, Corvallis","tmax","May","SSP585","2061-2080",22.6699998855591
"546",1,"Oregon, Corvallis","tmax","June","SSP585","2061-2080",27.0500001907349
"547",1,"Oregon, Corvallis","tmax","July","SSP585","2061-2080",31.9500005722046
"548",1,"Oregon, Corvallis","tmax","August","SSP585","2061-2080",32.8499996185303
"549",1,"Oregon, Corvallis","tmax","September","SSP585","2061-2080",29.660000038147
"550",1,"Oregon, Corvallis","tmax","October","SSP585","2061-2080",23
"551",1,"Oregon, Corvallis","tmax","November","SSP585","2061-2080",14.95
"552",1,"Oregon, Corvallis","tmax","December","SSP585","2061-2080",11.1400000572205
"553",1,"Oregon, Corvallis","tmin","January","SSP585","2061-2080",4.32999999523163
"554",1,"Oregon, Corvallis","tmin","February","SSP585","2061-2080",4.93000001907349
"555",1,"Oregon, Corvallis","tmin","March","SSP585","2061-2080",5.91000003814697
"556",1,"Oregon, Corvallis","tmin","April","SSP585","2061-2080",7.05999999046326
"557",1,"Oregon, Corvallis","tmin","May","SSP585","2061-2080",9.50000009536743
"558",1,"Oregon, Corvallis","tmin","June","SSP585","2061-2080",12.8299999237061
"559",1,"Oregon, Corvallis","tmin","July","SSP585","2061-2080",15.4699999809265
"560",1,"Oregon, Corvallis","tmin","August","SSP585","2061-2080",15.610000038147
"561",1,"Oregon, Corvallis","tmin","September","SSP585","2061-2080",13.7399998664856
"562",1,"Oregon, Corvallis","tmin","October","SSP585","2061-2080",9.42000017166138
"563",1,"Oregon, Corvallis","tmin","November","SSP585","2061-2080",6.53999991416931
"564",1,"Oregon, Corvallis","tmin","December","SSP585","2061-2080",4.38000001907349
"565",1,"Oregon, Corvallis","prec","January","SSP585","2061-2080",183.6
"566",1,"Oregon, Corvallis","prec","February","SSP585","2061-2080",154.4
"567",1,"Oregon, Corvallis","prec","March","SSP585","2061-2080",122.7
"568",1,"Oregon, Corvallis","prec","April","SSP585","2061-2080",78.4
"569",1,"Oregon, Corvallis","prec","May","SSP585","2061-2080",55.9
"570",1,"Oregon, Corvallis","prec","June","SSP585","2061-2080",31.5
"571",1,"Oregon, Corvallis","prec","July","SSP585","2061-2080",13.2
"572",1,"Oregon, Corvallis","prec","August","SSP585","2061-2080",16.2
"573",1,"Oregon, Corvallis","prec","September","SSP585","2061-2080",33.7
"574",1,"Oregon, Corvallis","prec","October","SSP585","2061-2080",69.9
"575",1,"Oregon, Corvallis","prec","November","SSP585","2061-2080",181.4
"576",1,"Oregon, Corvallis","prec","December","SSP585","2061-2080",209
"577",1,"Oregon, Corvallis","tmax","January","SSP585","2081-2100",12.4199999809265
"578",1,"Oregon, Corvallis","tmax","February","SSP585","2081-2100",14.8199999809265
"579",1,"Oregon, Corvallis","tmax","March","SSP585","2081-2100",17.2699998855591
"580",1,"Oregon, Corvallis","tmax","April","SSP585","2081-2100",19.7900001525879
"581",1,"Oregon, Corvallis","tmax","May","SSP585","2081-2100",23.7799999237061
"582",1,"Oregon, Corvallis","tmax","June","SSP585","2081-2100",28.5300001144409
